order_id,customer_id,order_date,gross_revenue,cogs,shipping_cost,acquisition_channel,status
ORD_11637,CUST_1674,2025-03-21 01:55:00,145.14,46.44,4.87,TikTok Ads,Refunded
ORD_11638,CUST_1456,2025-04-09 20:15:00,76.65,24.53,5.05,Meta Ads,Completed
ORD_11639,CUST_1157,2025-04-18 00:54:00,81.53,26.09,6.42,Meta Ads,Completed
ORD_11640,CUST_2039,2025-05-24 05:25:00,79.56,25.46,9.2,TikTok Ads,Completed
ORD_11641,CUST_2169,2025-03-09 18:38:00,92.63,29.64,7.96,Meta Ads,Refunded
ORD_11642,CUST_2117,2025-03-07 10:33:00,122.53,39.21,8.84,Google Ads,Completed
ORD_11643,CUST_2045,2025-06-06 03:21:00,67.5,21.6,6.33,Meta Ads,Completed
ORD_11644,CUST_1784,2025-05-24 00:05:00,53.95,17.26,4.72,TikTok Ads,Completed
ORD_11645,CUST_1082,2025-01-24 05:38:00,126.89,40.6,9.37,Google Ads,Refunded
ORD_11646,CUST_1653,2025-02-27 03:06:00,122.88,39.32,4.59,Organic Search,Completed
ORD_11647,CUST_2020,2025-04-25 11:23:00,155.26,49.68,9.24,Email Retention,Refunded
ORD_11648,CUST_1650,2025-06-13 04:58:00,62.64,20.04,6.34,TikTok Ads,Completed
ORD_11649,CUST_1564,2025-02-11 22:12:00,75.39,24.12,4.55,Google Ads,Completed
ORD_11650,CUST_1226,2025-01-19 11:17:00,129.02,41.29,7.95,TikTok Ads,Completed
ORD_11651,CUST_1602,2025-03-26 07:16:00,67.13,21.48,9.4,Google Ads,Completed
ORD_11652,CUST_2416,2025-01-24 11:24:00,111.45,35.66,9.33,Google Ads,Completed
ORD_11653,CUST_2355,2025-01-20 02:13:00,76.81,24.58,5.3,Meta Ads,Completed
ORD_11654,CUST_1529,2025-06-09 02:42:00,97.24,31.12,5.41,Email Retention,Completed
ORD_11655,CUST_2425,2025-02-23 19:21:00,46.81,14.98,7.33,Meta Ads,Completed
ORD_11656,CUST_1568,2025-01-26 17:08:00,87.36,27.96,7.69,Meta Ads,Completed
ORD_11657,CUST_1410,2025-05-28 22:51:00,13.11,4.2,8.2,TikTok Ads,Refunded
ORD_11658,CUST_2493,2025-01-05 16:09:00,140.16,44.85,5.41,Google Ads,Completed
ORD_11659,CUST_2305,2025-04-03 01:55:00,118.0,37.76,9.3,Google Ads,Completed
ORD_11660,CUST_2293,2025-04-25 18:26:00,52.24,16.72,7.69,Email Retention,Completed
ORD_11661,CUST_1266,2025-01-29 08:20:00,171.91,55.01,8.74,TikTok Ads,Completed
ORD_11662,CUST_1715,2025-04-08 22:49:00,136.35,43.63,7.2,Email Retention,Completed
ORD_11663,CUST_1959,2025-01-18 19:29:00,47.91,15.33,6.57,TikTok Ads,Completed
ORD_11664,CUST_1192,2025-04-17 19:13:00,65.06,20.82,9.39,Meta Ads,Completed
ORD_11665,CUST_1630,2025-02-10 16:04:00,49.25,15.76,7.41,Organic Search,Completed
ORD_11666,CUST_2233,2025-04-17 10:54:00,98.47,31.51,8.83,TikTok Ads,Completed
ORD_11667,CUST_1378,2025-01-08 17:27:00,63.72,20.39,9.27,Meta Ads,Completed
ORD_11668,CUST_1198,2025-02-08 14:30:00,29.43,9.42,7.88,Google Ads,Completed
ORD_11669,CUST_1817,2025-02-07 06:18:00,81.36,26.04,7.24,Google Ads,Refunded
ORD_11670,CUST_1992,2025-05-24 10:32:00,124.65,39.89,4.52,Email Retention,Completed
ORD_11671,CUST_1777,2025-02-28 01:59:00,88.18,28.22,4.7,Google Ads,Completed
ORD_11672,CUST_1551,2025-06-14 02:27:00,106.95,34.22,5.5,Meta Ads,Completed
ORD_11673,CUST_2220,2025-06-28 01:28:00,92.01,29.44,5.43,TikTok Ads,Completed
ORD_11674,CUST_2349,2025-05-30 21:26:00,115.82,37.06,5.77,Google Ads,Completed
ORD_11675,CUST_1324,2025-03-03 21:32:00,95.73,30.63,6.02,Organic Search,Completed
ORD_11676,CUST_1013,2025-02-16 01:30:00,79.32,25.38,6.3,Google Ads,Refunded
ORD_11677,CUST_1135,2025-01-30 11:03:00,87.68,28.06,6.6,Meta Ads,Completed
ORD_11678,CUST_1598,2025-06-16 20:24:00,157.84,50.51,4.99,Meta Ads,Completed
ORD_11679,CUST_1243,2025-06-24 12:09:00,109.66,35.09,4.71,TikTok Ads,Completed
ORD_11680,CUST_1049,2025-02-28 20:48:00,52.16,16.69,7.87,Organic Search,Completed
ORD_11681,CUST_1273,2025-05-16 23:53:00,87.05,27.86,7.19,Meta Ads,Completed
ORD_11682,CUST_1211,2025-06-12 20:38:00,97.68,31.26,6.72,Google Ads,Completed
ORD_11683,CUST_2278,2025-02-03 17:40:00,78.11,25.0,7.67,Google Ads,Completed
ORD_11684,CUST_1756,2025-02-13 09:42:00,29.51,9.44,8.64,Meta Ads,Completed
ORD_11685,CUST_2358,2025-05-27 02:44:00,54.79,17.53,6.64,Meta Ads,Completed
ORD_11686,CUST_2470,2025-01-07 04:50:00,68.92,22.05,7.71,Meta Ads,Completed
ORD_11687,CUST_1586,2025-06-25 16:15:00,180.86,57.88,9.27,Meta Ads,Completed
ORD_11688,CUST_1192,2025-02-07 08:07:00,104.35,33.39,8.7,Organic Search,Completed
ORD_11689,CUST_1203,2025-05-28 07:02:00,37.06,11.86,6.63,TikTok Ads,Completed
ORD_11690,CUST_2124,2025-03-10 12:52:00,80.41,25.73,7.72,Google Ads,Completed
ORD_11691,CUST_2232,2025-06-01 03:56:00,146.82,46.98,5.39,Organic Search,Completed
ORD_11692,CUST_1153,2025-03-23 07:13:00,63.29,20.25,7.3,Google Ads,Completed
ORD_11693,CUST_1616,2025-02-08 20:39:00,131.19,41.98,9.41,Meta Ads,Completed
ORD_11694,CUST_1516,2025-03-30 09:29:00,37.69,12.06,7.09,Meta Ads,Completed
ORD_11695,CUST_2387,2025-01-09 16:01:00,14.99,4.8,9.14,Google Ads,Completed
ORD_11696,CUST_1099,2025-02-25 04:16:00,139.85,44.75,6.54,Meta Ads,Completed
ORD_11697,CUST_1572,2025-06-01 16:04:00,67.25,21.52,9.49,Meta Ads,Completed
ORD_11698,CUST_2335,2025-01-14 04:31:00,30.25,9.68,7.4,Organic Search,Completed
ORD_11699,CUST_1797,2025-02-14 10:30:00,69.78,22.33,4.71,Meta Ads,Completed
ORD_11700,CUST_1199,2025-03-20 14:20:00,91.62,29.32,7.43,Meta Ads,Completed
ORD_11701,CUST_2090,2025-03-11 14:02:00,102.71,32.87,5.87,Email Retention,Completed
ORD_11702,CUST_1847,2025-05-26 09:26:00,19.64,6.28,4.66,Google Ads,Completed
ORD_11703,CUST_2102,2025-02-24 21:49:00,60.92,19.49,8.6,TikTok Ads,Completed
ORD_11704,CUST_2017,2025-06-30 22:49:00,86.31,27.62,5.88,Google Ads,Completed
ORD_11705,CUST_2362,2025-02-22 16:35:00,102.6,32.83,8.48,Meta Ads,Completed
ORD_11706,CUST_1027,2025-05-06 22:41:00,51.85,16.59,5.94,Meta Ads,Completed
ORD_11707,CUST_2241,2025-05-09 21:23:00,76.22,24.39,5.47,Email Retention,Completed
ORD_11708,CUST_1038,2025-04-09 13:02:00,63.19,20.22,9.37,Organic Search,Completed
ORD_11709,CUST_1997,2025-04-13 18:15:00,93.02,29.77,6.31,Email Retention,Completed
ORD_11710,CUST_1886,2025-04-06 05:54:00,137.61,44.04,7.51,Meta Ads,Completed
ORD_11711,CUST_2021,2025-01-06 10:31:00,71.59,22.91,7.55,Organic Search,Completed
ORD_11712,CUST_2274,2025-02-10 20:29:00,41.16,13.17,7.3,Google Ads,Completed
ORD_11713,CUST_1141,2025-02-17 13:02:00,59.32,18.98,9.07,Meta Ads,Completed
ORD_11714,CUST_1485,2025-03-04 00:05:00,171.13,54.76,7.87,Meta Ads,Completed
ORD_11715,CUST_2170,2025-03-13 04:49:00,54.9,17.57,6.52,Google Ads,Completed
ORD_11716,CUST_1859,2025-04-08 04:37:00,45.39,14.52,8.81,Meta Ads,Completed
ORD_11717,CUST_1604,2025-05-27 00:50:00,69.53,22.25,5.41,Meta Ads,Completed
ORD_11718,CUST_1173,2025-06-23 13:34:00,80.42,25.73,7.22,TikTok Ads,Completed
ORD_11719,CUST_2109,2025-02-13 05:08:00,65.05,20.82,9.25,Meta Ads,Completed
ORD_11720,CUST_1182,2025-04-11 11:00:00,37.8,12.1,7.63,Google Ads,Refunded
ORD_11721,CUST_2070,2025-02-23 05:27:00,97.14,31.08,8.58,Meta Ads,Completed
ORD_11722,CUST_1840,2025-06-28 07:21:00,93.07,29.78,7.77,Meta Ads,Completed
ORD_11723,CUST_1777,2025-05-24 05:53:00,113.92,36.45,8.7,Meta Ads,Completed
ORD_11724,CUST_1781,2025-05-25 11:39:00,92.12,29.48,9.22,Organic Search,Completed
ORD_11725,CUST_2175,2025-02-14 02:19:00,164.77,52.73,5.86,Google Ads,Completed
ORD_11726,CUST_2226,2025-06-21 03:32:00,117.89,37.72,5.35,TikTok Ads,Completed
ORD_11727,CUST_2102,2025-03-03 03:58:00,107.39,34.36,6.92,Google Ads,Completed
ORD_11728,CUST_2291,2025-04-14 17:26:00,139.86,44.76,8.01,Meta Ads,Completed
ORD_11729,CUST_2233,2025-01-07 06:44:00,89.58,28.67,5.64,Google Ads,Completed
ORD_11730,CUST_2476,2025-04-11 22:57:00,76.98,24.63,4.52,Google Ads,Completed
ORD_11731,CUST_1199,2025-01-06 11:52:00,96.64,30.92,6.21,Meta Ads,Completed
ORD_11732,CUST_1939,2025-01-03 08:23:00,28.68,9.18,9.34,Google Ads,Completed
ORD_11733,CUST_1657,2025-03-16 13:36:00,89.71,28.71,7.97,Meta Ads,Completed
ORD_11734,CUST_2076,2025-03-01 06:47:00,80.38,25.72,6.51,Google Ads,Completed
ORD_11735,CUST_1547,2025-06-13 21:57:00,101.4,32.45,5.46,Meta Ads,Completed
ORD_11736,CUST_1099,2025-03-22 03:30:00,131.37,42.04,6.28,TikTok Ads,Completed
ORD_11737,CUST_1393,2025-04-03 04:11:00,108.8,34.82,5.35,Email Retention,Completed
ORD_11738,CUST_1466,2025-05-19 03:50:00,59.4,19.01,5.03,Meta Ads,Completed
ORD_11739,CUST_1578,2025-03-31 01:22:00,121.85,38.99,9.03,Meta Ads,Completed
ORD_11740,CUST_2220,2025-03-23 10:28:00,165.85,53.07,9.49,Meta Ads,Completed
ORD_11741,CUST_1535,2025-03-23 22:40:00,132.89,42.52,5.32,Google Ads,Completed
ORD_11742,CUST_2346,2025-04-09 14:55:00,43.08,13.79,4.77,Google Ads,Completed
ORD_11743,CUST_1616,2025-06-30 02:18:00,108.28,34.65,6.15,Meta Ads,Completed
ORD_11744,CUST_2129,2025-06-10 08:05:00,46.44,14.86,6.81,Google Ads,Completed
ORD_11745,CUST_1141,2025-04-30 22:54:00,73.46,23.51,5.52,TikTok Ads,Completed
ORD_11746,CUST_1906,2025-04-06 09:21:00,100.05,32.02,6.01,Google Ads,Completed
ORD_11747,CUST_1333,2025-02-19 15:08:00,94.16,30.13,5.5,Google Ads,Refunded
ORD_11748,CUST_1509,2025-04-15 00:21:00,131.73,42.15,8.37,Meta Ads,Completed
ORD_11749,CUST_1197,2025-04-23 21:34:00,166.21,53.19,8.06,Meta Ads,Completed
ORD_11750,CUST_1941,2025-02-07 05:31:00,104.58,33.47,7.67,TikTok Ads,Completed
ORD_11751,CUST_1218,2025-06-30 17:49:00,70.83,22.67,6.44,Meta Ads,Completed
ORD_11752,CUST_1532,2025-05-01 22:36:00,29.48,9.43,9.05,Google Ads,Completed
ORD_11753,CUST_1966,2025-05-04 16:04:00,146.4,46.85,9.35,Google Ads,Completed
ORD_11754,CUST_2177,2025-06-05 08:27:00,80.58,25.79,5.37,Meta Ads,Completed
ORD_11755,CUST_2219,2025-03-29 10:14:00,82.55,26.42,5.62,Organic Search,Refunded
ORD_11756,CUST_1945,2025-06-08 01:05:00,85.62,27.4,7.13,TikTok Ads,Completed
ORD_11757,CUST_1461,2025-02-08 21:16:00,102.43,32.78,4.96,Google Ads,Completed
ORD_11758,CUST_1659,2025-02-20 19:59:00,103.79,33.21,6.68,Meta Ads,Completed
ORD_11759,CUST_2484,2025-05-02 15:24:00,74.02,23.69,7.41,Email Retention,Completed
ORD_11760,CUST_2308,2025-05-10 11:26:00,80.21,25.67,7.11,Organic Search,Completed
ORD_11761,CUST_1182,2025-04-25 17:01:00,62.67,20.05,6.15,Meta Ads,Completed
ORD_11762,CUST_2159,2025-03-17 14:25:00,59.38,19.0,7.21,Google Ads,Completed
ORD_11763,CUST_1257,2025-04-28 17:39:00,59.24,18.96,9.29,Meta Ads,Completed
ORD_11764,CUST_1846,2025-05-30 05:38:00,79.77,25.53,5.53,Email Retention,Completed
ORD_11765,CUST_2348,2025-05-14 07:07:00,53.74,17.2,7.77,Meta Ads,Completed
ORD_11766,CUST_1731,2025-04-19 11:06:00,14.09,4.51,4.72,Meta Ads,Completed
ORD_11767,CUST_1628,2025-03-03 08:09:00,70.25,22.48,4.83,TikTok Ads,Refunded
ORD_11768,CUST_1800,2025-05-15 03:38:00,44.49,14.24,7.26,Meta Ads,Completed
ORD_11769,CUST_2379,2025-03-02 04:29:00,88.33,28.27,5.02,TikTok Ads,Completed
ORD_11770,CUST_1629,2025-06-28 11:46:00,62.55,20.02,4.61,Email Retention,Completed
ORD_11771,CUST_2395,2025-06-23 23:58:00,103.0,32.96,5.36,Organic Search,Completed
ORD_11772,CUST_2472,2025-05-01 14:37:00,46.63,14.92,7.32,Google Ads,Completed
ORD_11773,CUST_1956,2025-03-25 18:51:00,32.64,10.44,8.02,Google Ads,Completed
ORD_11774,CUST_1535,2025-01-07 08:27:00,80.3,25.7,5.51,Email Retention,Refunded
ORD_11775,CUST_1928,2025-05-06 18:19:00,68.84,22.03,7.84,Organic Search,Completed
ORD_11776,CUST_1533,2025-01-25 00:21:00,42.49,13.6,5.41,Organic Search,Completed
ORD_11777,CUST_1821,2025-04-22 17:39:00,117.93,37.74,7.57,Meta Ads,Refunded
ORD_11778,CUST_1723,2025-05-29 08:25:00,50.75,16.24,6.56,Meta Ads,Completed
ORD_11779,CUST_1197,2025-06-26 05:41:00,58.01,18.56,7.77,Meta Ads,Completed
ORD_11780,CUST_1595,2025-06-25 09:34:00,127.92,40.93,9.48,Google Ads,Completed
ORD_11781,CUST_2340,2025-02-12 21:52:00,105.69,33.82,9.19,Google Ads,Completed
ORD_11782,CUST_2240,2025-05-22 18:37:00,47.98,15.35,4.52,Meta Ads,Completed
ORD_11783,CUST_1723,2025-05-08 08:39:00,71.78,22.97,8.93,Meta Ads,Completed
ORD_11784,CUST_1468,2025-06-19 16:27:00,45.53,14.57,4.83,Meta Ads,Completed
ORD_11785,CUST_2261,2025-05-29 09:16:00,123.76,39.6,9.27,Organic Search,Completed
ORD_11786,CUST_1547,2025-06-24 06:39:00,123.73,39.59,5.91,Google Ads,Completed
ORD_11787,CUST_1609,2025-03-30 02:43:00,177.12,56.68,6.41,Meta Ads,Completed
ORD_11788,CUST_1725,2025-06-11 09:53:00,207.62,66.44,4.96,Meta Ads,Completed
ORD_11789,CUST_2341,2025-05-30 08:57:00,62.2,19.9,5.06,Google Ads,Completed
ORD_11790,CUST_2263,2025-06-03 14:20:00,114.87,36.76,8.13,Organic Search,Completed
ORD_11791,CUST_1567,2025-03-21 00:22:00,29.99,9.6,9.22,Meta Ads,Completed
ORD_11792,CUST_1622,2025-01-21 01:46:00,91.41,29.25,7.55,TikTok Ads,Refunded
ORD_11793,CUST_1436,2025-05-27 03:43:00,101.65,32.53,8.08,Google Ads,Completed
ORD_11794,CUST_2383,2025-06-22 23:15:00,52.14,16.68,8.31,Google Ads,Completed
ORD_11795,CUST_1019,2025-04-12 13:15:00,60.33,19.31,5.81,Email Retention,Completed
ORD_11796,CUST_1772,2025-03-03 13:28:00,124.1,39.71,4.73,TikTok Ads,Completed
ORD_11797,CUST_2217,2025-06-29 15:43:00,102.8,32.9,4.51,Google Ads,Completed
ORD_11798,CUST_2129,2025-05-02 06:31:00,166.94,53.42,6.25,Meta Ads,Completed
ORD_11799,CUST_2014,2025-03-06 07:38:00,158.24,50.64,5.71,Meta Ads,Completed
ORD_11800,CUST_1049,2025-03-21 12:22:00,34.65,11.09,4.81,Email Retention,Completed
ORD_11801,CUST_2466,2025-06-01 11:52:00,65.21,20.87,5.4,TikTok Ads,Completed
ORD_11802,CUST_1868,2025-01-24 14:47:00,49.43,15.82,5.12,Organic Search,Completed
ORD_11803,CUST_1534,2025-05-02 07:52:00,117.03,37.45,9.07,Meta Ads,Completed
ORD_11804,CUST_1453,2025-03-14 19:26:00,95.52,30.57,5.2,Meta Ads,Completed
ORD_11805,CUST_1957,2025-04-06 18:06:00,51.14,16.36,7.19,TikTok Ads,Completed
ORD_11806,CUST_1626,2025-04-29 20:46:00,55.19,17.66,7.47,TikTok Ads,Completed
ORD_11807,CUST_2223,2025-01-05 16:23:00,142.56,45.62,7.22,Meta Ads,Completed
ORD_11808,CUST_1823,2025-01-19 23:12:00,68.78,22.01,5.0,Meta Ads,Completed
ORD_11809,CUST_1571,2025-05-30 07:28:00,27.29,8.73,6.09,Meta Ads,Completed
ORD_11810,CUST_1089,2025-05-05 18:07:00,48.86,15.64,4.76,TikTok Ads,Completed
ORD_11811,CUST_1119,2025-01-16 18:11:00,182.4,58.37,6.48,Meta Ads,Completed
ORD_11812,CUST_1164,2025-01-20 01:46:00,129.58,41.47,5.44,Meta Ads,Refunded
ORD_11813,CUST_2299,2025-02-03 06:51:00,44.04,14.09,7.31,Organic Search,Completed
ORD_11814,CUST_2423,2025-02-02 00:17:00,91.39,29.24,7.96,TikTok Ads,Completed
ORD_11815,CUST_1332,2025-01-15 22:39:00,126.0,40.32,7.16,TikTok Ads,Completed
ORD_11816,CUST_1434,2025-04-26 23:05:00,34.39,11.0,6.67,Meta Ads,Completed
ORD_11817,CUST_2117,2025-01-27 16:05:00,132.26,42.32,6.44,Google Ads,Completed
ORD_11818,CUST_2243,2025-06-15 21:08:00,102.36,32.76,8.71,Google Ads,Completed
ORD_11819,CUST_1285,2025-05-26 19:37:00,58.6,18.75,5.6,Meta Ads,Refunded
ORD_11820,CUST_1393,2025-06-24 14:31:00,109.71,35.11,8.17,TikTok Ads,Completed
ORD_11821,CUST_1621,2025-06-06 05:02:00,96.14,30.76,8.29,Meta Ads,Completed
ORD_11822,CUST_1623,2025-02-06 19:49:00,99.12,31.72,6.6,Meta Ads,Completed
ORD_11823,CUST_2265,2025-06-13 16:43:00,89.89,28.76,5.99,Meta Ads,Refunded
ORD_11824,CUST_2356,2025-06-25 17:41:00,54.19,17.34,6.85,Google Ads,Completed
ORD_11825,CUST_1860,2025-05-27 03:28:00,59.24,18.96,4.97,Meta Ads,Refunded
ORD_11826,CUST_1754,2025-03-24 22:37:00,75.08,24.03,4.73,Google Ads,Completed
ORD_11827,CUST_1237,2025-05-06 05:32:00,85.8,27.46,5.06,Google Ads,Completed
ORD_11828,CUST_1941,2025-06-13 09:11:00,112.62,36.04,5.44,Google Ads,Completed
ORD_11829,CUST_1021,2025-05-06 04:34:00,184.35,58.99,7.02,Google Ads,Completed
ORD_11830,CUST_1351,2025-05-18 14:02:00,93.32,29.86,8.75,Organic Search,Completed
ORD_11831,CUST_2485,2025-06-05 17:25:00,111.73,35.75,5.68,Organic Search,Completed
ORD_11832,CUST_1711,2025-06-28 14:36:00,123.15,39.41,9.18,TikTok Ads,Completed
ORD_11833,CUST_1913,2025-04-29 10:37:00,115.28,36.89,9.27,Google Ads,Completed
ORD_11834,CUST_1929,2025-06-23 04:42:00,53.17,17.01,9.29,Meta Ads,Completed
ORD_11835,CUST_1363,2025-02-27 14:07:00,148.5,47.52,8.69,Email Retention,Completed
ORD_11836,CUST_1029,2025-01-30 07:35:00,138.21,44.23,6.32,Meta Ads,Refunded
ORD_11837,CUST_1299,2025-04-09 21:46:00,89.33,28.59,4.86,Meta Ads,Completed
ORD_11838,CUST_1762,2025-04-11 10:02:00,54.75,17.52,7.34,Email Retention,Completed
ORD_11839,CUST_1516,2025-06-10 02:32:00,85.17,27.25,7.29,Google Ads,Completed
ORD_11840,CUST_2185,2025-03-04 10:40:00,36.74,11.76,8.75,Meta Ads,Completed
ORD_11841,CUST_2338,2025-03-05 12:42:00,157.07,50.26,9.48,Organic Search,Completed
ORD_11842,CUST_1732,2025-06-10 22:00:00,61.88,19.8,7.04,Organic Search,Completed
ORD_11843,CUST_2044,2025-06-26 14:39:00,73.29,23.45,6.23,TikTok Ads,Completed
ORD_11844,CUST_1595,2025-02-26 09:12:00,152.11,48.68,5.43,Email Retention,Completed
ORD_11845,CUST_1797,2025-03-15 19:39:00,144.08,46.11,4.52,TikTok Ads,Completed
ORD_11846,CUST_2315,2025-04-27 15:28:00,97.84,31.31,7.05,Meta Ads,Completed
ORD_11847,CUST_1322,2025-03-31 10:19:00,167.5,53.6,7.28,Meta Ads,Completed
ORD_11848,CUST_1723,2025-01-19 16:40:00,52.34,16.75,8.62,Meta Ads,Completed
ORD_11849,CUST_1514,2025-03-05 19:30:00,97.86,31.32,7.02,Google Ads,Completed
ORD_11850,CUST_1172,2025-05-31 04:29:00,52.55,16.82,9.08,Meta Ads,Completed
ORD_11851,CUST_2443,2025-02-10 18:36:00,134.49,43.04,7.64,Email Retention,Completed
ORD_11852,CUST_2437,2025-06-05 11:49:00,132.4,42.37,8.7,Organic Search,Completed
ORD_11853,CUST_1753,2025-04-03 21:58:00,172.78,55.29,5.24,Meta Ads,Completed
ORD_11854,CUST_1261,2025-05-16 07:32:00,83.99,26.88,8.78,Organic Search,Completed
ORD_11855,CUST_1924,2025-03-20 05:56:00,194.03,62.09,7.88,Google Ads,Completed
ORD_11856,CUST_1861,2025-06-06 10:37:00,50.4,16.13,5.35,Google Ads,Refunded
ORD_11857,CUST_1125,2025-06-19 10:57:00,81.92,26.21,5.45,Google Ads,Completed
ORD_11858,CUST_1219,2025-06-24 08:06:00,51.3,16.42,9.13,Meta Ads,Completed
ORD_11859,CUST_1769,2025-04-24 15:20:00,91.86,29.4,4.66,Meta Ads,Completed
ORD_11860,CUST_1723,2025-05-18 00:49:00,53.52,17.13,6.81,Meta Ads,Completed
ORD_11861,CUST_1677,2025-04-15 04:29:00,134.65,43.09,6.07,Google Ads,Completed
ORD_11862,CUST_1572,2025-02-01 03:22:00,103.86,33.24,7.83,Google Ads,Completed
ORD_11863,CUST_1104,2025-06-05 12:04:00,48.29,15.45,8.7,Email Retention,Completed
ORD_11864,CUST_1690,2025-06-19 22:44:00,120.82,38.66,6.3,TikTok Ads,Completed
ORD_11865,CUST_1989,2025-02-18 09:59:00,162.23,51.91,6.63,Meta Ads,Completed
ORD_11866,CUST_1471,2025-02-04 19:50:00,108.36,34.68,9.41,Meta Ads,Completed
ORD_11867,CUST_1950,2025-06-05 23:40:00,41.3,13.22,8.42,Email Retention,Completed
ORD_11868,CUST_1990,2025-05-02 23:09:00,78.34,25.07,8.99,Meta Ads,Completed
ORD_11869,CUST_1659,2025-03-17 16:10:00,114.56,36.66,6.69,TikTok Ads,Completed
ORD_11870,CUST_2334,2025-04-20 00:39:00,74.91,23.97,5.67,Organic Search,Completed
ORD_11871,CUST_2179,2025-01-06 06:51:00,50.08,16.03,6.56,Meta Ads,Completed
ORD_11872,CUST_2192,2025-01-31 00:18:00,141.48,45.27,8.08,Google Ads,Completed
ORD_11873,CUST_2444,2025-02-14 13:29:00,73.42,23.49,5.05,Meta Ads,Completed
ORD_11874,CUST_1856,2025-04-02 10:41:00,162.27,51.93,5.85,Organic Search,Completed
ORD_11875,CUST_1442,2025-02-20 02:03:00,65.38,20.92,4.73,Meta Ads,Completed
ORD_11876,CUST_2081,2025-06-10 20:53:00,71.43,22.86,6.66,Meta Ads,Completed
ORD_11877,CUST_2231,2025-06-18 10:21:00,62.96,20.15,8.64,Meta Ads,Completed
ORD_11878,CUST_1618,2025-06-04 09:17:00,77.72,24.87,4.62,Meta Ads,Completed
ORD_11879,CUST_2313,2025-03-17 07:22:00,103.1,32.99,7.88,Meta Ads,Completed
ORD_11880,CUST_2121,2025-04-30 03:00:00,51.37,16.44,9.16,Organic Search,Completed
ORD_11881,CUST_2328,2025-04-17 19:07:00,46.66,14.93,5.68,Google Ads,Completed
ORD_11882,CUST_1544,2025-02-11 03:40:00,33.99,10.88,7.97,Google Ads,Completed
ORD_11883,CUST_1260,2025-02-22 06:13:00,31.77,10.17,9.38,Organic Search,Completed
ORD_11884,CUST_1199,2025-06-04 19:50:00,41.55,13.3,9.31,Meta Ads,Refunded
ORD_11885,CUST_1649,2025-05-14 09:16:00,65.17,20.85,5.67,Email Retention,Completed
ORD_11886,CUST_1094,2025-06-20 02:16:00,91.1,29.15,5.0,Meta Ads,Completed
ORD_11887,CUST_1711,2025-01-12 23:58:00,100.55,32.18,5.24,Organic Search,Completed
ORD_11888,CUST_1131,2025-03-30 07:56:00,89.2,28.54,8.01,Organic Search,Completed
ORD_11889,CUST_1025,2025-04-21 23:03:00,153.99,49.28,8.13,Google Ads,Completed
ORD_11890,CUST_1722,2025-04-16 23:36:00,175.69,56.22,7.87,Organic Search,Completed
ORD_11891,CUST_1219,2025-02-10 04:00:00,73.58,23.55,6.18,Organic Search,Completed
ORD_11892,CUST_1049,2025-04-13 13:37:00,51.8,16.58,5.35,Google Ads,Completed
ORD_11893,CUST_1920,2025-06-21 19:05:00,199.44,63.82,7.4,Meta Ads,Completed
ORD_11894,CUST_1696,2025-04-06 18:35:00,139.32,44.58,6.92,Email Retention,Completed
ORD_11895,CUST_1527,2025-04-05 05:11:00,134.76,43.12,8.14,TikTok Ads,Completed
ORD_11896,CUST_2459,2025-06-07 04:54:00,63.92,20.45,6.71,Organic Search,Completed
ORD_11897,CUST_2031,2025-06-08 14:54:00,122.16,39.09,6.19,Email Retention,Completed
ORD_11898,CUST_1949,2025-01-09 06:41:00,89.52,28.65,5.97,Google Ads,Completed
ORD_11899,CUST_1113,2025-01-16 01:30:00,81.16,25.97,5.56,Meta Ads,Completed
ORD_11900,CUST_1556,2025-03-27 03:35:00,81.09,25.95,5.83,Organic Search,Completed
ORD_11901,CUST_2099,2025-05-05 13:47:00,105.23,33.67,4.97,Email Retention,Completed
ORD_11902,CUST_1691,2025-02-08 21:08:00,156.23,49.99,6.23,Google Ads,Completed
ORD_11903,CUST_2378,2025-04-10 08:01:00,206.9,66.21,4.68,Google Ads,Completed
ORD_11904,CUST_2281,2025-03-16 19:56:00,69.24,22.16,5.43,Google Ads,Completed
ORD_11905,CUST_1770,2025-03-16 19:01:00,91.83,29.39,8.23,Meta Ads,Refunded
ORD_11906,CUST_2414,2025-06-29 13:10:00,80.21,25.67,6.13,Meta Ads,Completed
ORD_11907,CUST_1612,2025-03-16 09:11:00,102.12,32.68,7.84,Meta Ads,Completed
ORD_11908,CUST_2447,2025-02-20 12:39:00,75.64,24.2,8.08,Google Ads,Completed
ORD_11909,CUST_1903,2025-01-06 16:27:00,191.38,61.24,7.41,TikTok Ads,Completed
ORD_11910,CUST_2116,2025-04-04 21:05:00,60.39,19.32,9.29,Organic Search,Completed
ORD_11911,CUST_1949,2025-02-05 20:33:00,69.28,22.17,4.61,Google Ads,Completed
ORD_11912,CUST_1960,2025-02-20 02:22:00,64.37,20.6,8.19,Meta Ads,Completed
ORD_11913,CUST_1586,2025-02-28 22:30:00,78.41,25.09,9.29,Meta Ads,Completed
ORD_11914,CUST_1120,2025-01-07 18:35:00,43.1,13.79,8.81,TikTok Ads,Completed
ORD_11915,CUST_1803,2025-04-17 00:18:00,64.96,20.79,5.34,Google Ads,Completed
ORD_11916,CUST_2215,2025-03-21 03:21:00,101.67,32.53,6.13,TikTok Ads,Refunded
